outer_fold,training_subset,channel_index_0based,wavelength_nm_approx,vip,coefficient_per_training_sd,n_training_observations,n_components
5,post_moisture_1_to_5,61,1160.344827586207,0.9597502492028203,-11.404516839421408,8970,20
5,post_moisture_1_to_5,62,1163.7931034482758,1.1042524439046406,-30.381194620316286,8970,20
5,post_moisture_1_to_5,63,1167.2413793103449,1.1808830572189029,-26.109232438016498,8970,20
5,post_moisture_1_to_5,64,1170.6896551724137,1.138156846990755,2.0114030161338485,8970,20
5,post_moisture_1_to_5,65,1174.1379310344828,1.24044979317102,25.35773222427079,8970,20
5,post_moisture_1_to_5,66,1177.5862068965516,1.2735968117258,39.70416057730883,8970,20
5,post_moisture_1_to_5,67,1181.0344827586207,1.2108543227852966,28.91199423910855,8970,20
5,post_moisture_1_to_5,68,1184.4827586206898,1.165282181957207,3.478487276226992,8970,20
5,post_moisture_1_to_5,69,1187.9310344827586,1.0830799438165684,2.787136283922394,8970,20
5,post_moisture_1_to_5,70,1191.3793103448274,1.0927259359818533,-23.70257529606365,8970,20
5,post_moisture_1_to_5,71,1194.8275862068965,1.122365246508119,-15.460225192050299,8970,20
5,post_moisture_1_to_5,72,1198.2758620689656,1.0545485016263962,-12.911743663193285,8970,20
5,post_moisture_1_to_5,73,1201.7241379310344,1.049560334370204,-6.065558968288193,8970,20
5,post_moisture_1_to_5,74,1205.1724137931035,0.8268928962886783,5.179832906677124,8970,20
5,post_moisture_1_to_5,75,1208.6206896551723,0.7599297265363394,-8.478947521809076,8970,20
5,post_moisture_1_to_5,76,1212.0689655172414,0.7433215363527961,-12.968755267735474,8970,20
5,post_moisture_1_to_5,77,1215.5172413793102,0.7901866843528027,-13.784665936717452,8970,20
5,post_moisture_1_to_5,78,1218.9655172413793,0.7478422745705208,7.744547488948072,8970,20
5,post_moisture_1_to_5,79,1222.4137931034484,0.7405654578151001,11.240913500686185,8970,20
5,post_moisture_1_to_5,80,1225.8620689655172,0.70010405434865,10.132342918549604,8970,20
5,post_moisture_1_to_5,81,1229.310344827586,0.7796551362685614,-9.64823203859272,8970,20
5,post_moisture_1_to_5,82,1232.7586206896551,0.8553432780111948,13.780953376141227,8970,20
5,post_moisture_1_to_5,83,1236.2068965517242,0.8590908598380791,1.4982491572323495,8970,20
5,post_moisture_1_to_5,84,1239.655172413793,0.7780229790264507,-5.127794081912693,8970,20
5,post_moisture_1_to_5,85,1243.103448275862,0.8377401212793198,13.509631209607665,8970,20
5,post_moisture_1_to_5,86,1246.551724137931,0.9421603982985519,3.917690319460141,8970,20
5,post_moisture_1_to_5,87,1250.0,0.9745188696717448,-24.735701016410363,8970,20
5,post_moisture_1_to_5,88,1253.4482758620688,0.9634928079602738,-22.15209398549476,8970,20
5,post_moisture_1_to_5,89,1256.896551724138,0.8898597538826029,-12.725574780161171,8970,20
5,post_moisture_1_to_5,90,1260.344827586207,0.8771267069461434,-9.051414007972863,8970,20
5,post_moisture_1_to_5,91,1263.7931034482758,0.8558481517203955,-22.80963521881692,8970,20
5,post_moisture_1_to_5,92,1267.2413793103449,0.8884741875296198,-14.21097559445862,8970,20
5,post_moisture_1_to_5,93,1270.6896551724137,0.8976133528598903,-19.18127252378548,8970,20
5,post_moisture_1_to_5,94,1274.1379310344828,0.950221277150319,3.824373891519283,8970,20
5,post_moisture_1_to_5,95,1277.5862068965516,0.9689290440007922,0.4511856299052086,8970,20
5,post_moisture_1_to_5,96,1281.0344827586207,1.0678356592261078,13.232022460802156,8970,20
5,post_moisture_1_to_5,97,1284.4827586206898,1.099463866019925,19.519064236680137,8970,20
5,post_moisture_1_to_5,98,1287.9310344827586,1.18682640903144,20.741086295302395,8970,20
5,post_moisture_1_to_5,99,1291.3793103448274,1.1842972884163476,19.756614801102003,8970,20
5,post_moisture_1_to_5,100,1294.8275862068965,1.2394963449615626,23.997346516087863,8970,20
5,post_moisture_1_to_5,101,1298.2758620689656,1.257266184779877,3.591890486069592,8970,20
5,post_moisture_1_to_5,102,1301.7241379310344,1.1714649462038644,8.18839157373319,8970,20
5,post_moisture_1_to_5,103,1305.1724137931035,1.1929378750931383,6.871124826481168,8970,20
5,post_moisture_1_to_5,104,1308.6206896551723,1.2710888235296427,-9.946337008580814,8970,20
5,post_moisture_1_to_5,105,1312.0689655172414,1.1703413432281742,7.903431264984535,8970,20
5,post_moisture_1_to_5,106,1315.5172413793102,1.0619188748803736,6.0634881438268735,8970,20
5,post_moisture_1_to_5,107,1318.9655172413793,1.0090190552480562,-14.066360296611919,8970,20
5,post_moisture_1_to_5,108,1322.4137931034484,0.9580859311418917,-5.9879974668265525,8970,20
5,post_moisture_1_to_5,109,1325.8620689655172,0.9017853752631656,6.915924336718152,8970,20
5,post_moisture_1_to_5,110,1329.310344827586,0.9404513695062618,14.86888841323994,8970,20
5,post_moisture_1_to_5,111,1332.7586206896551,0.9310822526155836,16.06439006252164,8970,20
5,post_moisture_1_to_5,112,1336.2068965517242,1.014658349731798,5.643926329253308,8970,20
5,post_moisture_1_to_5,113,1339.655172413793,1.1398593392383827,22.175679849472722,8970,20
5,post_moisture_1_to_5,114,1343.103448275862,1.152639655996374,-9.106545768472447,8970,20
5,post_moisture_1_to_5,115,1346.551724137931,1.1740056476808969,-16.02862804651369,8970,20
5,post_moisture_1_to_5,116,1350.0,1.0938857978666572,-33.487176297784195,8970,20
5,post_moisture_1_to_5,117,1353.4482758620688,1.0453069250108398,-9.420688565974618,8970,20
5,post_moisture_1_to_5,118,1356.896551724138,1.0268101923786945,-5.911565039693189,8970,20
5,post_moisture_1_to_5,119,1360.344827586207,1.0646331943619238,-11.811718368653521,8970,20
5,post_moisture_1_to_5,120,1363.7931034482758,1.1010693336820851,-8.210096565997196,8970,20
5,post_moisture_1_to_5,121,1367.2413793103449,1.1405282984792817,-7.976091624692826,8970,20
5,post_moisture_1_to_5,122,1370.6896551724137,1.1981808595587886,-4.113271109777193,8970,20
5,post_moisture_1_to_5,123,1374.1379310344828,1.213654730644575,9.396919462011525,8970,20
5,post_moisture_1_to_5,124,1377.5862068965516,1.3168244048304527,19.326547823873796,8970,20
5,post_moisture_1_to_5,125,1381.0344827586207,1.3402061423705385,5.276793538985473,8970,20
5,post_moisture_1_to_5,126,1384.4827586206898,1.3787546018213073,13.642194309270902,8970,20
5,post_moisture_1_to_5,127,1387.9310344827586,1.3717172050349697,9.597737813767653,8970,20
5,post_moisture_1_to_5,128,1391.3793103448274,1.3404557611882606,-0.8340723154041412,8970,20
5,post_moisture_1_to_5,129,1394.8275862068965,1.3204662639221112,-10.28970006820419,8970,20
5,post_moisture_1_to_5,130,1398.2758620689656,1.3289434263624633,-17.886813748043075,8970,20
5,post_moisture_1_to_5,131,1401.7241379310344,1.251470820627964,-9.421279459856871,8970,20
5,post_moisture_1_to_5,132,1405.1724137931035,1.1976263147577457,-1.5342109938162043,8970,20
5,post_moisture_1_to_5,133,1408.6206896551723,1.1579452335464067,-6.616261317131304,8970,20
5,post_moisture_1_to_5,134,1412.0689655172414,1.0914550674449568,-4.827479620293644,8970,20
5,post_moisture_1_to_5,135,1415.5172413793102,1.0412369805264017,11.852325531983642,8970,20
5,post_moisture_1_to_5,136,1418.9655172413793,1.016794333005674,2.144704989630946,8970,20
5,post_moisture_1_to_5,137,1422.4137931034484,0.993514591737333,-16.243083037238165,8970,20
5,post_moisture_1_to_5,138,1425.8620689655172,0.9779027124650225,-10.279792673449014,8970,20
5,post_moisture_1_to_5,139,1429.310344827586,0.9676462231688523,9.833343675656835,8970,20
5,post_moisture_1_to_5,140,1432.7586206896551,0.9494301562585709,0.031164030167951218,8970,20
5,post_moisture_1_to_5,141,1436.2068965517242,0.9592503210340039,-13.693471196435496,8970,20
5,post_moisture_1_to_5,142,1439.655172413793,0.8754393915884953,1.8664595987629287,8970,20
5,post_moisture_1_to_5,143,1443.103448275862,0.8587426827039802,3.763553557899919,8970,20
5,post_moisture_1_to_5,144,1446.551724137931,0.8246191683068893,8.264984914444685,8970,20
5,post_moisture_1_to_5,145,1450.0,0.8040267950616843,-4.608160134452086,8970,20
5,post_moisture_1_to_5,146,1453.4482758620688,0.7647539313753068,-4.377018602363009,8970,20
5,post_moisture_1_to_5,147,1456.896551724138,0.7554436561626884,3.4063187417538536,8970,20
5,post_moisture_1_to_5,148,1460.344827586207,0.7669752708169763,-8.694515291111891,8970,20
5,post_moisture_1_to_5,149,1463.7931034482758,0.7616886121940281,11.850870161502629,8970,20
5,post_moisture_1_to_5,150,1467.2413793103447,0.7877186013999752,17.852712683803738,8970,20
5,post_moisture_1_to_5,151,1470.6896551724137,0.8700344910851006,29.531069144673726,8970,20
5,post_moisture_1_to_5,152,1474.1379310344828,0.8559438511440965,28.165121464086198,8970,20
5,post_moisture_1_to_5,153,1477.5862068965516,0.826741889461833,3.4313735601297397,8970,20
5,post_moisture_1_to_5,154,1481.0344827586207,0.8474941064934598,2.356466506722382,8970,20
5,post_moisture_1_to_5,155,1484.4827586206898,0.8610800761420684,6.563834598038284,8970,20
5,post_moisture_1_to_5,156,1487.9310344827586,0.8832473757043063,-5.066301691213022,8970,20
5,post_moisture_1_to_5,157,1491.3793103448274,0.8709746600116477,8.826554517406564,8970,20
5,post_moisture_1_to_5,158,1494.8275862068965,0.8818575511456992,-0.9003842972503476,8970,20
5,post_moisture_1_to_5,159,1498.2758620689656,0.9329264128362262,-13.666440723624829,8970,20
5,post_moisture_1_to_5,160,1501.7241379310344,0.9352066613564954,-7.395177640344621,8970,20
5,post_moisture_1_to_5,161,1505.1724137931033,1.004188389448811,-23.93983713038304,8970,20
5,post_moisture_1_to_5,162,1508.6206896551723,0.9000463513168716,-8.86993190956528,8970,20
5,post_moisture_1_to_5,163,1512.0689655172414,0.9483998962550003,-23.803436871764532,8970,20
5,post_moisture_1_to_5,164,1515.5172413793102,0.8554330742112126,-4.912416959752088,8970,20
5,post_moisture_1_to_5,165,1518.9655172413793,0.9076719187114421,-23.997373309145416,8970,20
5,post_moisture_1_to_5,166,1522.4137931034484,0.8381212240319529,-2.3509667861478114,8970,20
5,post_moisture_1_to_5,167,1525.8620689655172,0.8349450007066443,-16.58035990425683,8970,20
5,post_moisture_1_to_5,168,1529.310344827586,0.821509810915076,4.736948027870573,8970,20
5,post_moisture_1_to_5,169,1532.7586206896551,0.8110459867349248,-2.055427568969204,8970,20
5,post_moisture_1_to_5,170,1536.2068965517242,0.8505794790047886,-8.508922347775638,8970,20
5,post_moisture_1_to_5,171,1539.655172413793,0.8852059494117752,24.57384083047324,8970,20
5,post_moisture_1_to_5,172,1543.1034482758619,0.8342037317627896,0.9151035394337339,8970,20
5,post_moisture_1_to_5,173,1546.5517241379312,0.8742385832049153,-10.140560747689037,8970,20
5,post_moisture_1_to_5,174,1550.0,0.8506036171885762,8.785448430770591,8970,20
5,post_moisture_1_to_5,175,1553.4482758620688,0.8718403478212406,13.951274199781366,8970,20
5,post_moisture_1_to_5,176,1556.896551724138,0.8961760231809497,11.991359119538789,8970,20
5,post_moisture_1_to_5,177,1560.344827586207,0.8723148887746457,4.5351818896425105,8970,20
5,post_moisture_1_to_5,178,1563.7931034482758,0.876945810889366,6.84211608964481,8970,20
5,post_moisture_1_to_5,179,1567.2413793103447,0.9399598904859441,19.706778377053183,8970,20
5,post_moisture_1_to_5,180,1570.6896551724137,0.9203338364694158,4.323749147078862,8970,20
5,post_moisture_1_to_5,181,1574.1379310344828,1.0308319848341254,19.634123119338568,8970,20
5,post_moisture_1_to_5,182,1577.5862068965516,0.8568707215757612,7.863296033826437,8970,20
5,post_moisture_1_to_5,183,1581.0344827586207,0.9018805151309249,-13.431883046439694,8970,20
5,post_moisture_1_to_5,184,1584.4827586206898,0.8119706241684458,4.545802285042484,8970,20
5,post_moisture_1_to_5,185,1587.9310344827586,1.5455040686778847,5.530899967172659,8970,20
5,post_moisture_1_to_5,186,1591.3793103448274,0.9252241671049198,-10.731418761355474,8970,20
5,post_moisture_1_to_5,187,1594.8275862068965,0.7351388482701379,-3.003982433454319,8970,20
5,post_moisture_1_to_5,188,1598.2758620689656,0.7613098051909409,-4.011364256644045,8970,20
5,post_moisture_1_to_5,189,1601.7241379310344,0.7766513349271097,-5.631469845128556,8970,20
5,post_moisture_1_to_5,190,1605.1724137931033,0.7926108300989646,7.40569293537212,8970,20
5,post_moisture_1_to_5,191,1608.6206896551723,0.7667834660949053,-4.30769102577766,8970,20
5,post_moisture_1_to_5,192,1612.0689655172414,0.7861525749280901,-8.945021192992833,8970,20
5,post_moisture_1_to_5,193,1615.5172413793102,0.7947993940686402,5.991847468974783,8970,20
5,post_moisture_1_to_5,194,1618.9655172413793,0.8178648925957397,3.043921858231151,8970,20
5,post_moisture_1_to_5,195,1622.4137931034484,0.8031436230468602,0.48182099573694104,8970,20
5,post_moisture_1_to_5,196,1625.8620689655172,0.885653595140345,-10.99907003903425,8970,20
5,post_moisture_1_to_5,197,1629.310344827586,0.9675805589384541,-10.011455267993355,8970,20
5,post_moisture_1_to_5,198,1632.7586206896551,0.9574109627724191,2.0431931976259463,8970,20
5,post_moisture_1_to_5,199,1636.2068965517242,1.06442707141305,-1.9904553240375091,8970,20
5,post_moisture_1_to_5,200,1639.655172413793,1.073145072576192,6.732049888460809,8970,20
5,post_moisture_1_to_5,201,1643.1034482758619,1.2078964940504069,4.800603185094095,8970,20
5,post_moisture_1_to_5,202,1646.5517241379312,1.5023154014731956,-6.130185176455954,8970,20
5,post_moisture_1_to_5,203,1650.0,2.1159503825452286,-5.146894650424127,8970,20
