outer_fold,training_subset,channel_index_0based,wavelength_nm_approx,vip,coefficient_per_training_sd,n_training_observations,n_components
3,all_six_stages,0,950.0,1.5922404145464346,12.332612351480442,10764,20
3,all_six_stages,1,953.448275862069,1.4680148102405524,7.687412577681566,10764,20
3,all_six_stages,2,956.8965517241379,1.3685537523221927,-10.582023099646257,10764,20
3,all_six_stages,3,960.3448275862069,1.2931055411306733,-0.03690337500739904,10764,20
3,all_six_stages,4,963.7931034482758,1.241616069907164,-10.792202684545966,10764,20
3,all_six_stages,5,967.2413793103449,1.2070366980269542,-10.610488023396261,10764,20
3,all_six_stages,6,970.6896551724138,1.1751299766703078,4.937530674492326,10764,20
3,all_six_stages,7,974.1379310344828,1.1650335357975592,3.750367871833908,10764,20
3,all_six_stages,8,977.5862068965517,1.1674537363414232,1.4674987917459394,10764,20
3,all_six_stages,9,981.0344827586207,1.1868695098752142,1.3447674308426163,10764,20
3,all_six_stages,10,984.4827586206897,1.1749707082208183,-16.671520569511898,10764,20
3,all_six_stages,11,987.9310344827586,1.176084547034623,-2.306177116340528,10764,20
3,all_six_stages,12,991.3793103448276,1.2166002027607936,-26.557994719205208,10764,20
3,all_six_stages,13,994.8275862068965,1.2005551642578793,6.828202701916052,10764,20
3,all_six_stages,14,998.2758620689655,1.220505053384248,-2.4837831376531265,10764,20
3,all_six_stages,15,1001.7241379310344,1.2412036335515764,4.950065878146766,10764,20
3,all_six_stages,16,1005.1724137931035,1.2641374369252532,14.512272630236339,10764,20
3,all_six_stages,17,1008.6206896551724,1.2872430744583991,23.8092270067574,10764,20
3,all_six_stages,18,1012.0689655172414,1.287453858504589,6.069681427998273,10764,20
3,all_six_stages,19,1015.5172413793103,1.3128236549007024,5.539730026414741,10764,20
3,all_six_stages,20,1018.9655172413793,1.3434591669290425,5.3756591808512555,10764,20
3,all_six_stages,21,1022.4137931034483,1.3575938545837074,-2.4312061217784713,10764,20
3,all_six_stages,22,1025.8620689655172,1.3743341641688909,6.161991298489684,10764,20
3,all_six_stages,23,1029.3103448275863,1.397339656586085,-10.244425133876621,10764,20
3,all_six_stages,24,1032.7586206896551,1.4033691262813695,-3.2193591901515273,10764,20
3,all_six_stages,25,1036.2068965517242,1.4088673562756764,-0.46392582891030515,10764,20
3,all_six_stages,26,1039.655172413793,1.4138311175486835,14.37617140567823,10764,20
3,all_six_stages,27,1043.103448275862,1.41617299737387,4.131672279952452,10764,20
3,all_six_stages,28,1046.551724137931,1.4254914008221808,-5.199860755109159,10764,20
3,all_six_stages,29,1050.0,1.4037122908386945,-5.0889155106791035,10764,20
3,all_six_stages,30,1053.4482758620688,1.3896881811589277,-9.127724753802344,10764,20
3,all_six_stages,31,1056.896551724138,1.3575483656093883,-7.154900864081048,10764,20
3,all_six_stages,32,1060.344827586207,1.336606758022172,-7.2469454752781095,10764,20
3,all_six_stages,33,1063.7931034482758,1.2945923954336103,-2.7992353758182094,10764,20
3,all_six_stages,34,1067.2413793103449,1.2654653086775642,8.204825961268106,10764,20
3,all_six_stages,35,1070.6896551724137,1.2277388849903097,-2.327660270745206,10764,20
3,all_six_stages,36,1074.1379310344828,1.1861303556042677,2.4798561521567635,10764,20
3,all_six_stages,37,1077.5862068965516,1.1429991364096102,-5.745543085130024,10764,20
3,all_six_stages,38,1081.0344827586207,1.0983342988572438,-4.870594405153412,10764,20
3,all_six_stages,39,1084.4827586206898,1.057246643788472,-5.936667569019607,10764,20
3,all_six_stages,40,1087.9310344827586,1.023510798680561,7.815491282643794,10764,20
3,all_six_stages,41,1091.3793103448277,0.9993835150297435,10.841301350990339,10764,20
3,all_six_stages,42,1094.8275862068965,0.9559934838823432,-2.7730759010072186,10764,20
3,all_six_stages,43,1098.2758620689656,0.9359433163564627,0.16973467242805362,10764,20
3,all_six_stages,44,1101.7241379310344,0.9270647852204666,0.628522959914419,10764,20
3,all_six_stages,45,1105.1724137931035,0.8584546365031036,-8.84119246632703,10764,20
3,all_six_stages,46,1108.6206896551723,0.8139041069394282,-14.37601776892585,10764,20
3,all_six_stages,47,1112.0689655172414,0.7513223772845226,-16.1381079901602,10764,20
3,all_six_stages,48,1115.5172413793102,0.7700493237295228,11.93910581113883,10764,20
3,all_six_stages,49,1118.9655172413793,0.8150067997846863,15.741676710899927,10764,20
3,all_six_stages,50,1122.4137931034484,0.8405747076367931,26.643294124830852,10764,20
3,all_six_stages,51,1125.8620689655172,0.88088771118809,12.599565785911404,10764,20
3,all_six_stages,52,1129.3103448275863,0.8986610719542626,12.30236168190285,10764,20
3,all_six_stages,53,1132.7586206896551,0.8999269807905462,-5.021479766135316,10764,20
3,all_six_stages,54,1136.2068965517242,0.8563587455387814,-6.1118369552773,10764,20
3,all_six_stages,55,1139.655172413793,0.8338126803154152,-19.708167109830374,10764,20
3,all_six_stages,56,1143.103448275862,0.8114493663500115,-17.09796349670377,10764,20
3,all_six_stages,57,1146.551724137931,0.8272441889170545,-9.004608090830029,10764,20
3,all_six_stages,58,1150.0,0.8245192189073514,20.338193095113617,10764,20
3,all_six_stages,59,1153.4482758620688,0.7798180719684763,13.07813932795186,10764,20
3,all_six_stages,60,1156.896551724138,0.7696085472742966,8.886275505633847,10764,20
3,all_six_stages,61,1160.344827586207,0.786300897273222,-10.359731785868593,10764,20
3,all_six_stages,62,1163.7931034482758,0.8725450347462678,-25.252458437532088,10764,20
3,all_six_stages,63,1167.2413793103449,0.9097831335052718,-16.86570785123989,10764,20
3,all_six_stages,64,1170.6896551724137,0.9549254048406997,-4.45709239538479,10764,20
3,all_six_stages,65,1174.1379310344828,1.043290613707874,15.258311224424796,10764,20
3,all_six_stages,66,1177.5862068965516,1.0841911193207296,34.4615679480311,10764,20
3,all_six_stages,67,1181.0344827586207,1.0901365405415824,27.236435349202154,10764,20
3,all_six_stages,68,1184.4827586206898,1.0566718601652385,6.802450223919953,10764,20
3,all_six_stages,69,1187.9310344827586,1.014797916115381,4.588323438939197,10764,20
3,all_six_stages,70,1191.3793103448274,1.000523146880322,-28.064974485507975,10764,20
3,all_six_stages,71,1194.8275862068965,0.9522988050397486,-9.088942872046081,10764,20
