outer_fold,training_subset,channel_index_0based,wavelength_nm_approx,vip,coefficient_per_training_sd,n_training_observations,n_components
4,all_six_stages,0,950.0,1.5694493334432602,10.472196649280946,10764,20
4,all_six_stages,1,953.448275862069,1.4504239852212042,8.186180517172756,10764,20
4,all_six_stages,2,956.8965517241379,1.3486921444367288,-8.711929922356296,10764,20
4,all_six_stages,3,960.3448275862069,1.2757808725687614,0.5566200045394992,10764,20
4,all_six_stages,4,963.7931034482758,1.226113979804552,-7.570917167573818,10764,20
4,all_six_stages,5,967.2413793103449,1.197269967248754,-19.072794598700945,10764,20
4,all_six_stages,6,970.6896551724138,1.163034175219663,5.982468390968699,10764,20
4,all_six_stages,7,974.1379310344828,1.1558102647798303,10.093082964119812,10764,20
4,all_six_stages,8,977.5862068965517,1.1602353166538695,-0.9491640377046234,10764,20
4,all_six_stages,9,981.0344827586207,1.1819706037562863,2.437498484422412,10764,20
4,all_six_stages,10,984.4827586206897,1.167321407736748,-14.252313392967185,10764,20
4,all_six_stages,11,987.9310344827586,1.1725821048747964,-0.6154358307326377,10764,20
4,all_six_stages,12,991.3793103448276,1.2176427189633978,-28.425693216603268,10764,20
4,all_six_stages,13,994.8275862068965,1.1962501487260446,2.611076343387497,10764,20
4,all_six_stages,14,998.2758620689655,1.217928770885755,0.8422619689954205,10764,20
4,all_six_stages,15,1001.7241379310344,1.2420861898801752,1.5973085046993696,10764,20
4,all_six_stages,16,1005.1724137931035,1.2649164030232658,14.377106048661421,10764,20
4,all_six_stages,17,1008.6206896551724,1.2900848990496727,24.551596921133864,10764,20
4,all_six_stages,18,1012.0689655172414,1.2901666886947416,6.679167694110889,10764,20
4,all_six_stages,19,1015.5172413793103,1.3165103609360838,2.644200258692069,10764,20
4,all_six_stages,20,1018.9655172413793,1.3464292447853747,4.489036430737081,10764,20
4,all_six_stages,21,1022.4137931034483,1.3567264807552983,0.991158166909089,10764,20
4,all_six_stages,22,1025.8620689655172,1.373091165874871,4.81630093587313,10764,20
4,all_six_stages,23,1029.3103448275863,1.3945256132426873,-6.075682127032405,10764,20
4,all_six_stages,24,1032.7586206896551,1.4066952879158612,-9.206013139518495,10764,20
4,all_six_stages,25,1036.2068965517242,1.40946931829477,0.8335415990761399,10764,20
4,all_six_stages,26,1039.655172413793,1.4179625633493664,15.720436823227793,10764,20
4,all_six_stages,27,1043.103448275862,1.4186981952910358,2.045345528189395,10764,20
4,all_six_stages,28,1046.551724137931,1.4329697575723308,-4.946946397279561,10764,20
4,all_six_stages,29,1050.0,1.4118825556174317,-9.62211532516924,10764,20
4,all_six_stages,30,1053.4482758620688,1.3949368096174743,-11.60582463284215,10764,20
4,all_six_stages,31,1056.896551724138,1.3561653574404797,-2.0378027077994108,10764,20
4,all_six_stages,32,1060.344827586207,1.3362021575712206,-7.002680877322224,10764,20
4,all_six_stages,33,1063.7931034482758,1.2944098010925307,-0.4819380917933136,10764,20
4,all_six_stages,34,1067.2413793103449,1.2674576648797635,8.908625880957398,10764,20
4,all_six_stages,35,1070.6896551724137,1.224640747789332,-2.4023209254425186,10764,20
4,all_six_stages,36,1074.1379310344828,1.1812688594307925,5.90357376489331,10764,20
4,all_six_stages,37,1077.5862068965516,1.138791756640442,-7.911746105369906,10764,20
4,all_six_stages,38,1081.0344827586207,1.0920894985423155,-7.223516912987348,10764,20
4,all_six_stages,39,1084.4827586206898,1.0500633060406772,-8.135526065806243,10764,20
4,all_six_stages,40,1087.9310344827586,1.0178478809672598,9.844958512856378,10764,20
4,all_six_stages,41,1091.3793103448277,0.9954654851824576,10.92214339135231,10764,20
4,all_six_stages,42,1094.8275862068965,0.954880694589188,4.076547394478937,10764,20
4,all_six_stages,43,1098.2758620689656,0.9305229869550293,-3.4351027301705015,10764,20
4,all_six_stages,44,1101.7241379310344,0.9308967779068268,0.42224351995238113,10764,20
4,all_six_stages,45,1105.1724137931035,0.854606328422179,-12.167015254218658,10764,20
4,all_six_stages,46,1108.6206896551723,0.8067289321619726,-13.671441129885107,10764,20
4,all_six_stages,47,1112.0689655172414,0.7450914146964899,-11.184766753184862,10764,20
4,all_six_stages,48,1115.5172413793102,0.7716322319862312,10.215187845457635,10764,20
4,all_six_stages,49,1118.9655172413793,0.817279551277363,17.586373380584657,10764,20
4,all_six_stages,50,1122.4137931034484,0.8440145402079445,25.526971037585763,10764,20
4,all_six_stages,51,1125.8620689655172,0.8842937940072303,14.829046438657734,10764,20
4,all_six_stages,52,1129.3103448275863,0.8920864432626681,7.552425412791752,10764,20
4,all_six_stages,53,1132.7586206896551,0.9004142115664018,-3.5678679835987603,10764,20
4,all_six_stages,54,1136.2068965517242,0.8623811487947664,-10.07001169288781,10764,20
4,all_six_stages,55,1139.655172413793,0.8264262311440543,-17.241527654521438,10764,20
4,all_six_stages,56,1143.103448275862,0.8190740519439148,-11.18337953578048,10764,20
4,all_six_stages,57,1146.551724137931,0.828508531499099,-10.550478007229945,10764,20
4,all_six_stages,58,1150.0,0.8217649538915194,15.207681753106561,10764,20
4,all_six_stages,59,1153.4482758620688,0.7796928491170778,8.701429258090943,10764,20
4,all_six_stages,60,1156.896551724138,0.7568458259442633,10.148345843081598,10764,20
4,all_six_stages,61,1160.344827586207,0.7860896009549064,-11.763700496949788,10764,20
4,all_six_stages,62,1163.7931034482758,0.8635023386366181,-25.166737831012625,10764,20
4,all_six_stages,63,1167.2413793103449,0.9183915259518484,-18.36640902987598,10764,20
4,all_six_stages,64,1170.6896551724137,0.9684673248094104,-0.7270642486778571,10764,20
4,all_six_stages,65,1174.1379310344828,1.0650695914708224,23.250548354066957,10764,20
4,all_six_stages,66,1177.5862068965516,1.0951183876219106,35.525065097526685,10764,20
4,all_six_stages,67,1181.0344827586207,1.0750703310214091,24.41020446518334,10764,20
4,all_six_stages,68,1184.4827586206898,1.0402022316011341,7.501775358030833,10764,20
4,all_six_stages,69,1187.9310344827586,1.0045104553823898,3.6558570816891214,10764,20
4,all_six_stages,70,1191.3793103448274,0.9884457090799831,-24.79200835429365,10764,20
4,all_six_stages,71,1194.8275862068965,0.9636315642301337,-15.124436627259383,10764,20
4,all_six_stages,72,1198.2758620689656,0.9042513413872648,-11.720332159975792,10764,20
4,all_six_stages,73,1201.7241379310344,0.8743422269922724,0.1282408306222802,10764,20
4,all_six_stages,74,1205.1724137931035,0.7739735759528021,5.12425338110498,10764,20
4,all_six_stages,75,1208.6206896551723,0.7267869948894959,-0.592642321659012,10764,20
4,all_six_stages,76,1212.0689655172414,0.7079607365651851,-5.6726954537275684,10764,20
4,all_six_stages,77,1215.5172413793102,0.7142391397527004,-6.63743393168873,10764,20
4,all_six_stages,78,1218.9655172413793,0.6823665345234077,-0.29302478139576627,10764,20
4,all_six_stages,79,1222.4137931034484,0.6980987538011388,15.390802669131357,10764,20
4,all_six_stages,80,1225.8620689655172,0.6784171555530655,8.991617815125508,10764,20
4,all_six_stages,81,1229.310344827586,0.7017415641578888,-12.74545257042493,10764,20
4,all_six_stages,82,1232.7586206896551,0.7345575042053488,12.45760039484015,10764,20
4,all_six_stages,83,1236.2068965517242,0.7578345355009184,-8.072491201352943,10764,20
