outer_fold,training_subset,channel_index_0based,wavelength_nm_approx,vip,coefficient_per_training_sd,n_training_observations,n_components
2,post_moisture_1_to_5,0,950.0,1.6921344837233117,21.936430346408162,8965,30
2,post_moisture_1_to_5,1,953.448275862069,1.5060651554595312,11.970431929309848,8965,30
2,post_moisture_1_to_5,2,956.8965517241379,1.3444957631404735,-6.334072980535594,8965,30
2,post_moisture_1_to_5,3,960.3448275862069,1.2141332334506771,-5.846384488527625,8965,30
2,post_moisture_1_to_5,4,963.7931034482758,1.1527714354374972,-15.99991419618662,8965,30
2,post_moisture_1_to_5,5,967.2413793103449,1.0853069324836917,-17.34659695218283,8965,30
2,post_moisture_1_to_5,6,970.6896551724138,0.9987793061356731,-2.922771827121149,8965,30
2,post_moisture_1_to_5,7,974.1379310344828,0.9754390852338556,9.326026679519908,8965,30
2,post_moisture_1_to_5,8,977.5862068965517,0.9716976496567121,-3.210285049849875,8965,30
2,post_moisture_1_to_5,9,981.0344827586207,0.9886532189029266,-3.9264442521489142,8965,30
2,post_moisture_1_to_5,10,984.4827586206897,0.9026713624719942,-16.400370190499217,8965,30
2,post_moisture_1_to_5,11,987.9310344827586,0.8730517159444431,14.646404619439172,8965,30
2,post_moisture_1_to_5,12,991.3793103448276,0.9271060376905069,-28.79886697914578,8965,30
2,post_moisture_1_to_5,13,994.8275862068965,0.8633864407748758,7.43463264590585,8965,30
2,post_moisture_1_to_5,14,998.2758620689655,0.900509072218165,4.827380630552345,8965,30
2,post_moisture_1_to_5,15,1001.7241379310344,0.9195761192798426,-3.035702260975248,8965,30
2,post_moisture_1_to_5,16,1005.1724137931035,0.938851684431207,11.319649357183758,8965,30
2,post_moisture_1_to_5,17,1008.6206896551724,0.9451328311870913,27.489694647243507,8965,30
2,post_moisture_1_to_5,18,1012.0689655172414,0.8973426866963137,0.702680573105786,8965,30
2,post_moisture_1_to_5,19,1015.5172413793103,0.9117057956978154,-3.5577477355045595,8965,30
2,post_moisture_1_to_5,20,1018.9655172413793,0.9518616826031672,11.789780274198419,8965,30
2,post_moisture_1_to_5,21,1022.4137931034483,0.9045703489031266,0.36100454012768024,8965,30
2,post_moisture_1_to_5,22,1025.8620689655172,0.9009240475666549,11.367965246429096,8965,30
2,post_moisture_1_to_5,23,1029.3103448275863,0.9361670612015114,-20.33811513202693,8965,30
2,post_moisture_1_to_5,24,1032.7586206896551,0.9022836628865185,-3.7644729649746242,8965,30
2,post_moisture_1_to_5,25,1036.2068965517242,0.9230934307547535,8.148684817719092,8965,30
2,post_moisture_1_to_5,26,1039.655172413793,0.9367746158792031,15.787502313102175,8965,30
2,post_moisture_1_to_5,27,1043.103448275862,0.9398428029859831,0.4512194862552054,8965,30
2,post_moisture_1_to_5,28,1046.551724137931,1.0624885659386842,-17.38629623962286,8965,30
2,post_moisture_1_to_5,29,1050.0,0.9781167639022645,-4.383592517189757,8965,30
2,post_moisture_1_to_5,30,1053.4482758620688,0.9796711214222649,-5.242516400838406,8965,30
2,post_moisture_1_to_5,31,1056.896551724138,0.9608212427832962,2.0239121343444375,8965,30
2,post_moisture_1_to_5,32,1060.344827586207,0.943092588101831,-15.787428810654925,8965,30
2,post_moisture_1_to_5,33,1063.7931034482758,0.8884355979985795,0.3191328299078894,8965,30
2,post_moisture_1_to_5,34,1067.2413793103449,0.8765157429534086,8.89316964965872,8965,30
2,post_moisture_1_to_5,35,1070.6896551724137,0.8774341898647567,-5.817409427716651,8965,30
2,post_moisture_1_to_5,36,1074.1379310344828,0.8736944310682803,7.700238849072845,8965,30
2,post_moisture_1_to_5,37,1077.5862068965516,0.8585995998344532,-15.420175643304463,8965,30
2,post_moisture_1_to_5,38,1081.0344827586207,0.8426205247180418,-9.039177305173183,8965,30
2,post_moisture_1_to_5,39,1084.4827586206898,0.8395584017263078,-0.6655984968042172,8965,30
2,post_moisture_1_to_5,40,1087.9310344827586,0.8397275175439132,4.912927795088788,8965,30
2,post_moisture_1_to_5,41,1091.3793103448277,0.8819262160193663,18.680389448479698,8965,30
2,post_moisture_1_to_5,42,1094.8275862068965,0.8553761856821418,8.00325928937454,8965,30
2,post_moisture_1_to_5,43,1098.2758620689656,0.8840018218588567,-5.679093176831684,8965,30
2,post_moisture_1_to_5,44,1101.7241379310344,0.896912644741038,-3.319694845438285,8965,30
2,post_moisture_1_to_5,45,1105.1724137931035,0.8394721800108225,0.7801338724459462,8965,30
2,post_moisture_1_to_5,46,1108.6206896551723,0.911556773297132,-7.511215682515874,8965,30
2,post_moisture_1_to_5,47,1112.0689655172414,0.9007387156376641,-11.283126371705697,8965,30
2,post_moisture_1_to_5,48,1115.5172413793102,1.0020758815190722,4.309466983168816,8965,30
2,post_moisture_1_to_5,49,1118.9655172413793,1.0764266486592675,4.907265373322886,8965,30
2,post_moisture_1_to_5,50,1122.4137931034484,1.1859742578551635,28.780401252968478,8965,30
2,post_moisture_1_to_5,51,1125.8620689655172,1.1891785558606969,12.65263593586472,8965,30
2,post_moisture_1_to_5,52,1129.3103448275863,1.1402049649538386,-4.107855024505579,8965,30
2,post_moisture_1_to_5,53,1132.7586206896551,1.1019659341938925,-3.94824254256706,8965,30
2,post_moisture_1_to_5,54,1136.2068965517242,1.0465286257756279,5.890201183951265,8965,30
2,post_moisture_1_to_5,55,1139.655172413793,0.9708239083622164,-20.602027274638544,8965,30
2,post_moisture_1_to_5,56,1143.103448275862,0.9436164737477293,-13.353351736919434,8965,30
2,post_moisture_1_to_5,57,1146.551724137931,0.9780390902404047,3.3114928903800216,8965,30
2,post_moisture_1_to_5,58,1150.0,1.0075115510740154,11.20167807536575,8965,30
2,post_moisture_1_to_5,59,1153.4482758620688,0.9494638584332878,12.842680100171938,8965,30
2,post_moisture_1_to_5,60,1156.896551724138,0.9001774212986651,25.945646737263736,8965,30
2,post_moisture_1_to_5,61,1160.344827586207,0.9524558212564306,-18.72249173511884,8965,30
2,post_moisture_1_to_5,62,1163.7931034482758,1.0680706757367582,-30.54589021566572,8965,30
2,post_moisture_1_to_5,63,1167.2413793103449,1.1392153358369481,-23.24921416801371,8965,30
2,post_moisture_1_to_5,64,1170.6896551724137,1.1024998196373785,2.532756265035148,8965,30
2,post_moisture_1_to_5,65,1174.1379310344828,1.2207833190953636,31.4088425006373,8965,30
2,post_moisture_1_to_5,66,1177.5862068965516,1.2459523883609067,44.23640973926039,8965,30
2,post_moisture_1_to_5,67,1181.0344827586207,1.1859150657688797,15.334448187579088,8965,30
2,post_moisture_1_to_5,68,1184.4827586206898,1.1597513612415593,9.267252655193658,8965,30
2,post_moisture_1_to_5,69,1187.9310344827586,1.056332736835059,3.674212809013788,8965,30
2,post_moisture_1_to_5,70,1191.3793103448274,1.087156708495595,-31.510196846770672,8965,30
2,post_moisture_1_to_5,71,1194.8275862068965,1.1269447328369862,-14.34403778357757,8965,30
2,post_moisture_1_to_5,72,1198.2758620689656,1.0792419792427104,-11.920651540644927,8965,30
2,post_moisture_1_to_5,73,1201.7241379310344,1.0626037406899043,1.410650910470633,8965,30
2,post_moisture_1_to_5,74,1205.1724137931035,0.8695761197430655,-7.763356028085276,8965,30
2,post_moisture_1_to_5,75,1208.6206896551723,0.7827491604207147,-0.20552091198567463,8965,30
2,post_moisture_1_to_5,76,1212.0689655172414,0.7907539974637557,-16.319793823840122,8965,30
2,post_moisture_1_to_5,77,1215.5172413793102,0.8011643843188478,-6.796928460222136,8965,30
2,post_moisture_1_to_5,78,1218.9655172413793,0.7867390236208304,2.053268497615396,8965,30
2,post_moisture_1_to_5,79,1222.4137931034484,0.7587448373526888,13.863382594422053,8965,30
2,post_moisture_1_to_5,80,1225.8620689655172,0.7332880647087687,23.052965268433876,8965,30
2,post_moisture_1_to_5,81,1229.310344827586,0.8284611664572559,-30.298793224265072,8965,30
2,post_moisture_1_to_5,82,1232.7586206896551,0.9256663046445764,25.583208147615263,8965,30
2,post_moisture_1_to_5,83,1236.2068965517242,0.9150626524563757,1.759001627079285,8965,30
2,post_moisture_1_to_5,84,1239.655172413793,0.8106316012999712,-4.903136551905848,8965,30
2,post_moisture_1_to_5,85,1243.103448275862,0.864273773465724,20.739962088298906,8965,30
2,post_moisture_1_to_5,86,1246.551724137931,0.9749357639894499,-7.393688280471228,8965,30
2,post_moisture_1_to_5,87,1250.0,1.0325106805243818,-35.67902794688673,8965,30
2,post_moisture_1_to_5,88,1253.4482758620688,0.9991098203316829,-11.610248914854921,8965,30
2,post_moisture_1_to_5,89,1256.896551724138,0.9029031705171673,-14.51817274112451,8965,30
2,post_moisture_1_to_5,90,1260.344827586207,0.9018749423897287,0.604127551164578,8965,30
2,post_moisture_1_to_5,91,1263.7931034482758,0.8526736134452054,-25.43584992448051,8965,30
2,post_moisture_1_to_5,92,1267.2413793103449,0.9269726078287542,-19.767081134682726,8965,30
2,post_moisture_1_to_5,93,1270.6896551724137,0.8908735085632603,-12.749533525682457,8965,30
2,post_moisture_1_to_5,94,1274.1379310344828,0.944397942677144,7.93323232737343,8965,30
2,post_moisture_1_to_5,95,1277.5862068965516,0.9482864223135501,-11.532539333205506,8965,30
2,post_moisture_1_to_5,96,1281.0344827586207,1.0480694590995538,15.06607569347301,8965,30
2,post_moisture_1_to_5,97,1284.4827586206898,1.0924441701589858,19.248548910237364,8965,30
2,post_moisture_1_to_5,98,1287.9310344827586,1.1493937580031686,27.20350209905234,8965,30
2,post_moisture_1_to_5,99,1291.3793103448274,1.1520984288333886,13.984271216985585,8965,30
2,post_moisture_1_to_5,100,1294.8275862068965,1.1986785142352792,30.64039282307814,8965,30
2,post_moisture_1_to_5,101,1298.2758620689656,1.2351325195509002,-9.969085494625428,8965,30
2,post_moisture_1_to_5,102,1301.7241379310344,1.1402645114496257,7.731063723129163,8965,30
2,post_moisture_1_to_5,103,1305.1724137931035,1.1707648971183473,15.290528198806669,8965,30
2,post_moisture_1_to_5,104,1308.6206896551723,1.263592961784971,-23.34654576378771,8965,30
