outer_fold,training_subset,channel_index_0based,wavelength_nm_approx,vip,coefficient_per_training_sd,n_training_observations,n_components
1,post_moisture_1_to_5,0,950.0,1.7052989411150556,22.46565636514398,8965,20
1,post_moisture_1_to_5,1,953.448275862069,1.5202003476468542,12.53814093717402,8965,20
1,post_moisture_1_to_5,2,956.8965517241379,1.353426637746606,-9.100616249168516,8965,20
1,post_moisture_1_to_5,3,960.3448275862069,1.2223062319857958,-9.595383420457448,8965,20
1,post_moisture_1_to_5,4,963.7931034482758,1.160650965092218,-17.964639076360342,8965,20
1,post_moisture_1_to_5,5,967.2413793103449,1.0926079319793458,-11.302403014599218,8965,20
1,post_moisture_1_to_5,6,970.6896551724138,1.0271668350519734,6.098240151822099,8965,20
1,post_moisture_1_to_5,7,974.1379310344828,0.9789435428137644,2.768817312563799,8965,20
1,post_moisture_1_to_5,8,977.5862068965517,0.9804797527715566,-1.0416960726180233,8965,20
1,post_moisture_1_to_5,9,981.0344827586207,0.9935821890266887,3.1677279601247026,8965,20
1,post_moisture_1_to_5,10,984.4827586206897,0.9281185510287512,-17.715738382348324,8965,20
1,post_moisture_1_to_5,11,987.9310344827586,0.8890137483641596,0.043913547775802364,8965,20
1,post_moisture_1_to_5,12,991.3793103448276,0.962613940939385,-26.885616498118388,8965,20
1,post_moisture_1_to_5,13,994.8275862068965,0.8805820676175324,7.028829097001105,8965,20
1,post_moisture_1_to_5,14,998.2758620689655,0.9155805095317828,0.945212455027074,8965,20
1,post_moisture_1_to_5,15,1001.7241379310344,0.9228315198413238,1.9576038205065622,8965,20
1,post_moisture_1_to_5,16,1005.1724137931035,0.9368596539462742,14.641480099205255,8965,20
1,post_moisture_1_to_5,17,1008.6206896551724,0.9274385049597249,19.163205887198565,8965,20
1,post_moisture_1_to_5,18,1012.0689655172414,0.8857279131429479,5.745303961787096,8965,20
1,post_moisture_1_to_5,19,1015.5172413793103,0.8989097857165087,4.011350369130044,8965,20
1,post_moisture_1_to_5,20,1018.9655172413793,0.9364218549964665,0.6603160755304691,8965,20
1,post_moisture_1_to_5,21,1022.4137931034483,0.9016504234449687,5.684438202195192,8965,20
1,post_moisture_1_to_5,22,1025.8620689655172,0.9029030049817766,5.4187042538404375,8965,20
1,post_moisture_1_to_5,23,1029.3103448275863,0.9355962857796729,-10.741998936748502,8965,20
1,post_moisture_1_to_5,24,1032.7586206896551,0.9120397031446962,-4.275536825074245,8965,20
1,post_moisture_1_to_5,25,1036.2068965517242,0.9315176624138324,6.42651936255054,8965,20
1,post_moisture_1_to_5,26,1039.655172413793,0.9578440587233807,16.64923219226013,8965,20
1,post_moisture_1_to_5,27,1043.103448275862,0.9566087515710059,-2.3354942027136465,8965,20
1,post_moisture_1_to_5,28,1046.551724137931,1.060995477934325,-11.640359679667485,8965,20
1,post_moisture_1_to_5,29,1050.0,0.9899245649639092,-5.4801566515306845,8965,20
1,post_moisture_1_to_5,30,1053.4482758620688,1.0019806354875616,-8.290432777679005,8965,20
1,post_moisture_1_to_5,31,1056.896551724138,0.9785010472131058,0.48734282360525594,8965,20
1,post_moisture_1_to_5,32,1060.344827586207,0.956788263930256,-9.587475372429848,8965,20
1,post_moisture_1_to_5,33,1063.7931034482758,0.9063486149927881,-3.305569978053873,8965,20
1,post_moisture_1_to_5,34,1067.2413793103449,0.906038768986945,6.460345039174502,8965,20
1,post_moisture_1_to_5,35,1070.6896551724137,0.9031449276278061,-3.1475282797366937,8965,20
1,post_moisture_1_to_5,36,1074.1379310344828,0.8998868632182715,-2.33673475212289,8965,20
1,post_moisture_1_to_5,37,1077.5862068965516,0.8812838994500914,-5.219738557359768,8965,20
1,post_moisture_1_to_5,38,1081.0344827586207,0.8660061058571066,-5.609601099302743,8965,20
1,post_moisture_1_to_5,39,1084.4827586206898,0.8604996718502087,0.9706957808808059,8965,20
1,post_moisture_1_to_5,40,1087.9310344827586,0.8626503016697279,11.692528557690087,8965,20
1,post_moisture_1_to_5,41,1091.3793103448277,0.8726677184256008,8.072843086778555,8965,20
1,post_moisture_1_to_5,42,1094.8275862068965,0.8526955416842991,7.554517965801135,8965,20
1,post_moisture_1_to_5,43,1098.2758620689656,0.8806166759753702,-3.9812059302024263,8965,20
1,post_moisture_1_to_5,44,1101.7241379310344,0.9013094373070983,3.412964577660489,8965,20
1,post_moisture_1_to_5,45,1105.1724137931035,0.8382081747464974,-5.00692556719754,8965,20
1,post_moisture_1_to_5,46,1108.6206896551723,0.9077496491518519,-8.47886584649187,8965,20
1,post_moisture_1_to_5,47,1112.0689655172414,0.8819960367619986,-13.881994576132136,8965,20
1,post_moisture_1_to_5,48,1115.5172413793102,0.9782040919668513,0.1980598380889762,8965,20
1,post_moisture_1_to_5,49,1118.9655172413793,1.0499398465908596,9.29931124012125,8965,20
1,post_moisture_1_to_5,50,1122.4137931034484,1.176069809995852,20.872480687321804,8965,20
1,post_moisture_1_to_5,51,1125.8620689655172,1.1618241028816045,10.059406403792165,8965,20
1,post_moisture_1_to_5,52,1129.3103448275863,1.1254984717266088,6.743611739385976,8965,20
