scheme,held_out,family,preprocessing,parameter,mae,rmse,r2,within_1_day,bias,n_train,n_test,n_train_dishes,n_test_dishes,fit_predict_seconds
leave_one_sample_group_out,prospect_1,SVR_RBF,savgol_d1,C=100;epsilon=0.05;gamma=scale,0.8558344159367248,1.2129189893915384,0.4955980086308832,0.6730118443316413,-0.5440034381440102,11088,2364,74,16,31.16956090927124
