family,outer_fold,preprocessing,parameter,candidate_key,mae,rmse,r2,within_1_day,bias,fit_predict_seconds,n_train,n_test,n_train_dishes,n_test_dishes
ExtraTrees,4,raw,max_features=1;min_samples_leaf=2,raw|max_features=1;min_samples_leaf=2,0.8437018435846559,1.1150886437691188,0.5736836513841648,0.6223958333333334,-0.0016404183201058366,9.555390119552612,10764,2688,72,18
